id,sentence,foreignDomain,ignore,labelState,frequencyState,is_ardu,pairs_i,pairs_text,pairs_pos,pairs_dep,pairs_lemma
486363,"Generally the main excitation frequency will be caused by the motors, with another frequency being twice the main frequency caused by the blades passing over the arms.",False,False,accepting,multiple,True,"[{""cause"": [10], ""effect"": [2, 3, 4]}, {""cause"": [23, 24, 25, 26, 27], ""effect"": [14, 15, 16, 17, 18, 19]}]","[{""cause"": [""motors""], ""effect"": [""main"", ""excitation"", ""frequency""]}, {""cause"": [""blades"", ""passing"", ""over"", ""the"", ""arms""], ""effect"": [""frequency"", ""being"", ""twice"", ""the"", ""main"", ""frequency""]}]","[{""cause"": [""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""NOUN""]}, {""cause"": [""NOUN"", ""VERB"", ""ADP"", ""DET"", ""NOUN""], ""effect"": [""NOUN"", ""AUX"", ""DET"", ""DET"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""pobj""], ""effect"": [""amod"", ""compound"", ""nsubjpass""]}, {""cause"": [""pobj"", ""acl"", ""prt"", ""det"", ""dobj""], ""effect"": [""nsubj"", ""pcomp"", ""predet"", ""det"", ""amod"", ""attr""]}]","[{""cause"": [""motor""], ""effect"": [""main"", ""excitation"", ""frequency""]}, {""cause"": [""blade"", ""pass"", ""over"", ""the"", ""arm""], ""effect"": [""frequency"", ""be"", ""twice"", ""the"", ""main"", ""frequency""]}]"
488434,All the sync prtoblems Ive had so far have been caused by dodgy bullet connectors.,False,False,accepting,singel,True,"[{""cause"": [13, 14, 15], ""effect"": [2, 3]}]","[{""cause"": [""dodgy"", ""bullet"", ""connectors""], ""effect"": [""sync"", ""prtoblems""]}]","[{""cause"": [""ADJ"", ""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""NOUN""]}]","[{""cause"": [""amod"", ""compound"", ""pobj""], ""effect"": [""compound"", ""nsubjpass""]}]","[{""cause"": [""dodgy"", ""bullet"", ""connector""], ""effect"": [""sync"", ""prtoblem""]}]"
491264,"Additionally, Our developers found that those all-in -one ESCs produces less EM interference which would mess with the compass than using a PDB and 4 separate ESCs.",False,False,accepting,singel,True,"[{""cause"": [7, 8, 9, 10, 11], ""effect"": [13, 14, 15]}]","[{""cause"": [""all"", ""-"", ""in"", ""-one"", ""ESCs""], ""effect"": [""less"", ""EM"", ""interference""]}]","[{""cause"": [""ADV"", ""PUNCT"", ""NOUN"", ""PUNCT"", ""PROPN""], ""effect"": [""ADJ"", ""PROPN"", ""NOUN""]}]","[{""cause"": [""advmod"", ""punct"", ""nmod"", ""punct"", ""nsubj""], ""effect"": [""amod"", ""compound"", ""dobj""]}]","[{""cause"": [""all"", ""-"", ""in"", ""-one"", ""ESCs""], ""effect"": [""less"", ""EM"", ""interference""]}]"
491724,"All firmware versions, even older ones, do generate correct servo PWM signals, but those are a bit different from the PWM signals you need for the L298.",False,False,accepting,singel,True,"[{""cause"": [1, 2], ""effect"": [10, 11, 12, 13]}]","[{""cause"": [""firmware"", ""versions""], ""effect"": [""correct"", ""servo"", ""PWM"", ""signals""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""amod"", ""compound"", ""compound"", ""dobj""]}]","[{""cause"": [""firmware"", ""version""], ""effect"": [""correct"", ""servo"", ""pwm"", ""signal""]}]"
498548,A FC power failure will result in a loss of the craft.,False,False,accepting,singel,True,"[{""cause"": [1, 2, 3], ""effect"": [8, 9, 11]}]","[{""cause"": [""FC"", ""power"", ""failure""], ""effect"": [""loss"", ""of"", ""craft""]}]","[{""cause"": [""NOUN"", ""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""NOUN""]}]","[{""cause"": [""compound"", ""compound"", ""nsubj""], ""effect"": [""pobj"", ""prep"", ""pobj""]}]","[{""cause"": [""fc"", ""power"", ""failure""], ""effect"": [""loss"", ""of"", ""craft""]}]"
501019,The TFMINI S are on I2C bus with different addresses (the Arduino was used on the POC1) the difference in Hz is probably caused by processing power; the above tests are with a pixhawk As I wrote before the 915 MHz SIK radio get flooded by distance messages this is why we switched to WIFI telemetry like the ESP01 demonstrated above.,False,False,accepting,singel,True,"[{""cause"": [27, 28], ""effect"": [20, 21, 22]}]","[{""cause"": [""processing"", ""power""], ""effect"": [""difference"", ""in"", ""Hz""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""PROPN""]}]","[{""cause"": [""compound"", ""pobj""], ""effect"": [""nsubjpass"", ""prep"", ""pobj""]}]","[{""cause"": [""processing"", ""power""], ""effect"": [""difference"", ""in"", ""Hz""]}]"
501226,"I never use the Auto option, I prefer to turn it off than wait for some glitch to produce unexpected results - thats just me.",False,False,accepting,singel,True,"[{""cause"": [17], ""effect"": [20, 21]}]","[{""cause"": [""glitch""], ""effect"": [""unexpected"", ""results""]}]","[{""cause"": [""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""amod"", ""dobj""]}]","[{""cause"": [""glitch""], ""effect"": [""unexpected"", ""result""]}]"
503298,Ive read on many other forums that ECC can cause issues with link quality and to leave it disabled.,False,False,accepting,singel,True,"[{""cause"": [8], ""effect"": [11, 12, 13, 14]}]","[{""cause"": [""ECC""], ""effect"": [""issues"", ""with"", ""link"", ""quality""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""dobj"", ""prep"", ""compound"", ""pobj""]}]","[{""cause"": [""ecc""], ""effect"": [""issue"", ""with"", ""link"", ""quality""]}]"
503937,"I also suspect the cheaper units will likely cause more interference, but I dont know for sure.",False,False,accepting,singel,True,"[{""cause"": [4, 5], ""effect"": [9, 10]}]","[{""cause"": [""cheaper"", ""units""], ""effect"": [""more"", ""interference""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""amod"", ""dobj""]}]","[{""cause"": [""cheap"", ""unit""], ""effect"": [""more"", ""interference""]}]"
505233,"If my interpretation is correct, mavlink telemetry data is generated by Ardupilot just fine but still unsure whether the data is passed to crsf nano RX via FC Uart6.",False,False,accepting,singel,True,"[{""cause"": [12], ""effect"": [6, 7, 8]}]","[{""cause"": [""Ardupilot""], ""effect"": [""mavlink"", ""telemetry"", ""data""]}]","[{""cause"": [""PROPN""], ""effect"": [""NOUN"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""pobj""], ""effect"": [""amod"", ""compound"", ""nsubjpass""]}]","[{""cause"": [""Ardupilot""], ""effect"": [""mavlink"", ""telemetry"", ""datum""]}]"
510227,"So, its very possible that a weak transmitter like a bluetooth module doesnt cause interference when just being half a meter away from the RX but does when it sits right on top of it.",False,False,accepting,none,True,[],[],[],[],[]
510738,"Currently RTH is not seen as a valid failsafe either so to remain legal, a loss of rc control SHOULD result in throttle going to minimum so the UAV drops to the ground.",False,False,accepting,multiple,True,"[{""cause"": [16, 17, 18, 19], ""effect"": [23, 24, 25, 26]}, {""cause"": [23, 24, 25, 26], ""effect"": [29, 30, 31, 33]}]","[{""cause"": [""loss"", ""of"", ""rc"", ""control""], ""effect"": [""throttle"", ""going"", ""to"", ""minimum""]}, {""cause"": [""throttle"", ""going"", ""to"", ""minimum""], ""effect"": [""UAV"", ""drops"", ""to"", ""ground""]}]","[{""cause"": [""NOUN"", ""ADP"", ""PROPN"", ""PROPN""], ""effect"": [""NOUN"", ""VERB"", ""PART"", ""VERB""]}, {""cause"": [""NOUN"", ""VERB"", ""PART"", ""VERB""], ""effect"": [""PROPN"", ""VERB"", ""ADP"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""compound"", ""pobj""], ""effect"": [""pobj"", ""advcl"", ""aux"", ""xcomp""]}, {""cause"": [""pobj"", ""advcl"", ""aux"", ""xcomp""], ""effect"": [""nsubj"", ""advcl"", ""prep"", ""pobj""]}]","[{""cause"": [""loss"", ""of"", ""rc"", ""control""], ""effect"": [""throttle"", ""go"", ""to"", ""minimum""]}, {""cause"": [""throttle"", ""go"", ""to"", ""minimum""], ""effect"": [""UAV"", ""drop"", ""to"", ""ground""]}]"
511565,"Contact RadioLink and explain to them that working with the Open Source community (us) may lead to better customer satisfaction outcomes, and thus repeat sales and word-of-mouth advertising.",True,False,accepting,multiple,True,"[{""cause"": [7, 8, 9, 10, 11, 12], ""effect"": [19, 20, 21, 22]}, {""cause"": [7, 8, 9, 10, 11, 12], ""effect"": [26, 27, 28, 29, 30, 31, 32, 33, 34]}]","[{""cause"": [""working"", ""with"", ""the"", ""Open"", ""Source"", ""community""], ""effect"": [""better"", ""customer"", ""satisfaction"", ""outcomes""]}, {""cause"": [""working"", ""with"", ""the"", ""Open"", ""Source"", ""community""], ""effect"": [""repeat"", ""sales"", ""and"", ""word"", ""-"", ""of"", ""-"", ""mouth"", ""advertising""]}]","[{""cause"": [""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PROPN"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""NOUN"", ""NOUN""]}, {""cause"": [""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PROPN"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""CCONJ"", ""NOUN"", ""PUNCT"", ""ADP"", ""PUNCT"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""csubj"", ""prep"", ""det"", ""compound"", ""compound"", ""pobj""], ""effect"": [""amod"", ""compound"", ""compound"", ""pobj""]}, {""cause"": [""csubj"", ""prep"", ""det"", ""compound"", ""compound"", ""pobj""], ""effect"": [""conj"", ""dobj"", ""cc"", ""nmod"", ""punct"", ""prep"", ""punct"", ""pobj"", ""conj""]}]","[{""cause"": [""work"", ""with"", ""the"", ""Open"", ""Source"", ""community""], ""effect"": [""well"", ""customer"", ""satisfaction"", ""outcome""]}, {""cause"": [""work"", ""with"", ""the"", ""Open"", ""Source"", ""community""], ""effect"": [""repeat"", ""sale"", ""and"", ""word"", ""-"", ""of"", ""-"", ""mouth"", ""advertising""]}]"
512539,Our tutorial relates to a popular product we sell.,True,False,accepting,none,True,[],[],[],[],[]
512584,"Also, please start the bus monitor under Tools menu and see what messages the f103 nodes is producing.",False,False,accepting,none,True,[],[],[],[],[]
512710,The problem is caused by cygwin not having a python3 alias for a python 3.x version.,False,False,accepting,singel,True,"[{""cause"": [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""effect"": [1]}]","[{""cause"": [""cygwin"", ""not"", ""having"", ""a"", ""python3"", ""alias"", ""for"", ""a"", ""python"", ""3.x"", ""version""], ""effect"": [""problem""]}]","[{""cause"": [""PROPN"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""PROPN"", ""ADP"", ""DET"", ""NOUN"", ""NUM"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""pobj"", ""neg"", ""advcl"", ""det"", ""compound"", ""dobj"", ""prep"", ""det"", ""compound"", ""nummod"", ""pobj""], ""effect"": [""nsubjpass""]}]","[{""cause"": [""cygwin"", ""not"", ""have"", ""a"", ""python3"", ""alias"", ""for"", ""a"", ""python"", ""3.x"", ""version""], ""effect"": [""problem""]}]"
515019,Compass-Mot test resulted in <10% interference.,False,False,accepting,singel,True,"[{""cause"": [0, 1, 2, 3], ""effect"": [6, 7, 8, 9]}]","[{""cause"": [""Compass"", ""-"", ""Mot"", ""test""], ""effect"": [""<"", ""10"", ""%"", ""interference""]}]","[{""cause"": [""PROPN"", ""PUNCT"", ""PROPN"", ""NOUN""], ""effect"": [""NUM"", ""NUM"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""compound"", ""punct"", ""compound"", ""nsubj""], ""effect"": [""nmod"", ""nummod"", ""compound"", ""pobj""]}]","[{""cause"": [""Compass"", ""-"", ""Mot"", ""test""], ""effect"": [""<"", ""10"", ""%"", ""interference""]}]"
518656,"From my experience as noob user, I am pretty sure that passwordless sudo will lead to a mix usage of sudo and non sudo command And user will complain that program crash or things arent save etc.",True,False,accepting,multiple,True,"[{""cause"": [12, 13], ""effect"": [18, 19, 20, 21, 22, 23, 24, 25]}, {""cause"": [12, 13], ""effect"": [27, 28, 29, 30, 31, 32]}]","[{""cause"": [""passwordless"", ""sudo""], ""effect"": [""mix"", ""usage"", ""of"", ""sudo"", ""and"", ""non"", ""sudo"", ""command""]}, {""cause"": [""passwordless"", ""sudo""], ""effect"": [""user"", ""will"", ""complain"", ""that"", ""program"", ""crash""]}]","[{""cause"": [""NOUN"", ""PROPN""], ""effect"": [""NOUN"", ""NOUN"", ""ADP"", ""PROPN"", ""CCONJ"", ""PROPN"", ""NOUN"", ""NOUN""]}, {""cause"": [""NOUN"", ""PROPN""], ""effect"": [""NOUN"", ""AUX"", ""VERB"", ""SCONJ"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""relcl"", ""nsubj""], ""effect"": [""compound"", ""pobj"", ""prep"", ""pobj"", ""cc"", ""conj"", ""compound"", ""dobj""]}, {""cause"": [""relcl"", ""nsubj""], ""effect"": [""conj"", ""aux"", ""conj"", ""mark"", ""compound"", ""nsubjpass""]}]","[{""cause"": [""passwordless"", ""sudo""], ""effect"": [""mix"", ""usage"", ""of"", ""sudo"", ""and"", ""non"", ""sudo"", ""command""]}, {""cause"": [""passwordless"", ""sudo""], ""effect"": [""user"", ""will"", ""complain"", ""that"", ""program"", ""crash""]}]"
519181,"In the new design, when I am in q_loiter mode, I think the prop downwash on the wing is causing yaw instability.",False,False,accepting,singel,True,"[{""cause"": [15, 16, 17, 19], ""effect"": [22, 23]}]","[{""cause"": [""prop"", ""downwash"", ""on"", ""wing""], ""effect"": [""yaw"", ""instability""]}]","[{""cause"": [""NOUN"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj"", ""prep"", ""pobj""], ""effect"": [""compound"", ""dobj""]}]","[{""cause"": [""prop"", ""downwash"", ""on"", ""wing""], ""effect"": [""yaw"", ""instability""]}]"
519183,It is my theory that the prop interference with the wing is causing the yaw issue.,False,False,accepting,singel,True,"[{""cause"": [6, 7, 8, 10], ""effect"": [14, 15]}]","[{""cause"": [""prop"", ""interference"", ""with"", ""wing""], ""effect"": [""yaw"", ""issue""]}]","[{""cause"": [""NOUN"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj"", ""prep"", ""pobj""], ""effect"": [""compound"", ""dobj""]}]","[{""cause"": [""prop"", ""interference"", ""with"", ""wing""], ""effect"": [""yaw"", ""issue""]}]"
519367,"The propellers produce some vibrations, I am going to balance them carrefully or change them for better ones.",False,False,accepting,singel,True,"[{""cause"": [1], ""effect"": [4]}]","[{""cause"": [""propellers""], ""effect"": [""vibrations""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""dobj""]}]","[{""cause"": [""propeller""], ""effect"": [""vibration""]}]"
523480,"As soon as the wing will produce some lift, throttle will be reduced and airspeed will pick up resulting in control surface oscillations.",False,False,accepting,multiple,True,"[{""cause"": [4, 6, 8], ""effect"": [10, 11, 12, 13]}, {""cause"": [4, 6, 8], ""effect"": [15, 16, 17, 18]}, {""cause"": [15, 16, 17, 18], ""effect"": [21, 22, 23]}]","[{""cause"": [""wing"", ""produce"", ""lift""], ""effect"": [""throttle"", ""will"", ""be"", ""reduced""]}, {""cause"": [""wing"", ""produce"", ""lift""], ""effect"": [""airspeed"", ""will"", ""pick"", ""up""]}, {""cause"": [""airspeed"", ""will"", ""pick"", ""up""], ""effect"": [""control"", ""surface"", ""oscillations""]}]","[{""cause"": [""NOUN"", ""VERB"", ""NOUN""], ""effect"": [""NOUN"", ""AUX"", ""AUX"", ""VERB""]}, {""cause"": [""NOUN"", ""VERB"", ""NOUN""], ""effect"": [""NOUN"", ""AUX"", ""VERB"", ""ADP""]}, {""cause"": [""NOUN"", ""AUX"", ""VERB"", ""ADP""], ""effect"": [""NOUN"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""advcl"", ""dobj""], ""effect"": [""nsubjpass"", ""aux"", ""auxpass"", ""ROOT""]}, {""cause"": [""nsubj"", ""advcl"", ""dobj""], ""effect"": [""nsubj"", ""aux"", ""conj"", ""prt""]}, {""cause"": [""nsubj"", ""aux"", ""conj"", ""prt""], ""effect"": [""compound"", ""compound"", ""pobj""]}]","[{""cause"": [""wing"", ""produce"", ""lift""], ""effect"": [""throttle"", ""will"", ""be"", ""reduce""]}, {""cause"": [""wing"", ""produce"", ""lift""], ""effect"": [""airspeed"", ""will"", ""pick"", ""up""]}, {""cause"": [""airspeed"", ""will"", ""pick"", ""up""], ""effect"": [""control"", ""surface"", ""oscillation""]}]"
523820,"Im guessing the deviation was caused by wind or turbulence, possibly causing a yaw demand which saturated the elevons.",False,False,accepting,multiple,True,"[{""cause"": [10], ""effect"": [4]}, {""cause"": [8], ""effect"": [4]}, {""cause"": [4, 7, 8], ""effect"": [15, 16]}, {""cause"": [4, 7, 10], ""effect"": [15, 16]}, {""cause"": [15, 16], ""effect"": [18, 20]}]","[{""cause"": [""turbulence""], ""effect"": [""deviation""]}, {""cause"": [""wind""], ""effect"": [""deviation""]}, {""cause"": [""deviation"", ""by"", ""wind""], ""effect"": [""yaw"", ""demand""]}, {""cause"": [""deviation"", ""by"", ""turbulence""], ""effect"": [""yaw"", ""demand""]}, {""cause"": [""yaw"", ""demand""], ""effect"": [""saturated"", ""elevons""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}, {""cause"": [""PROPN"", ""NOUN""], ""effect"": [""VERB"", ""NOUN""]}]","[{""cause"": [""conj""], ""effect"": [""nsubjpass""]}, {""cause"": [""pobj""], ""effect"": [""nsubjpass""]}, {""cause"": [""nsubjpass"", ""agent"", ""pobj""], ""effect"": [""compound"", ""dobj""]}, {""cause"": [""nsubjpass"", ""agent"", ""conj""], ""effect"": [""compound"", ""dobj""]}, {""cause"": [""compound"", ""dobj""], ""effect"": [""relcl"", ""dobj""]}]","[{""cause"": [""turbulence""], ""effect"": [""deviation""]}, {""cause"": [""wind""], ""effect"": [""deviation""]}, {""cause"": [""deviation"", ""by"", ""wind""], ""effect"": [""yaw"", ""demand""]}, {""cause"": [""deviation"", ""by"", ""turbulence""], ""effect"": [""yaw"", ""demand""]}, {""cause"": [""yaw"", ""demand""], ""effect"": [""saturate"", ""elevon""]}]"
525340,The different thrust causes a lot of problems.,False,False,accepting,singel,True,"[{""cause"": [1, 2], ""effect"": [7]}]","[{""cause"": [""different"", ""thrust""], ""effect"": [""problems""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""pobj""]}]","[{""cause"": [""different"", ""thrust""], ""effect"": [""problem""]}]"
531703,A quite small error in the orientation of one of the motors leads to quite a large yaw bias which both makes yaw control difficult and reduces available power for roll and pitch.,False,False,accepting,multiple,True,"[{""cause"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11], ""effect"": [16, 17, 18]}, {""cause"": [16, 17, 18], ""effect"": [21, 22, 23, 24]}, {""cause"": [16, 17, 18], ""effect"": [26, 27, 28, 29, 30, 31, 32]}]","[{""cause"": [""small"", ""error"", ""in"", ""the"", ""orientation"", ""of"", ""one"", ""of"", ""the"", ""motors""], ""effect"": [""large"", ""yaw"", ""bias""]}, {""cause"": [""large"", ""yaw"", ""bias""], ""effect"": [""makes"", ""yaw"", ""control"", ""difficult""]}, {""cause"": [""large"", ""yaw"", ""bias""], ""effect"": [""reduces"", ""available"", ""power"", ""for"", ""roll"", ""and"", ""pitch""]}]","[{""cause"": [""ADJ"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""ADP"", ""NUM"", ""ADP"", ""DET"", ""NOUN""], ""effect"": [""ADJ"", ""PROPN"", ""NOUN""]}, {""cause"": [""ADJ"", ""PROPN"", ""NOUN""], ""effect"": [""VERB"", ""PROPN"", ""NOUN"", ""ADJ""]}, {""cause"": [""ADJ"", ""PROPN"", ""NOUN""], ""effect"": [""VERB"", ""ADJ"", ""NOUN"", ""ADP"", ""NOUN"", ""CCONJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj"", ""prep"", ""det"", ""pobj"", ""prep"", ""pobj"", ""prep"", ""det"", ""pobj""], ""effect"": [""amod"", ""compound"", ""pobj""]}, {""cause"": [""amod"", ""compound"", ""pobj""], ""effect"": [""relcl"", ""compound"", ""nsubj"", ""ccomp""]}, {""cause"": [""amod"", ""compound"", ""pobj""], ""effect"": [""conj"", ""amod"", ""dobj"", ""prep"", ""pobj"", ""cc"", ""conj""]}]","[{""cause"": [""small"", ""error"", ""in"", ""the"", ""orientation"", ""of"", ""one"", ""of"", ""the"", ""motor""], ""effect"": [""large"", ""yaw"", ""bias""]}, {""cause"": [""large"", ""yaw"", ""bias""], ""effect"": [""make"", ""yaw"", ""control"", ""difficult""]}, {""cause"": [""large"", ""yaw"", ""bias""], ""effect"": [""reduce"", ""available"", ""power"", ""for"", ""roll"", ""and"", ""pitch""]}]"
537852,I feel that maybe my current PID settings for hover may be causing a startup issue that causes the see-saw effect.,False,False,accepting,multiple,True,"[{""cause"": [5, 6, 7, 8, 9], ""effect"": [14, 15]}, {""cause"": [14, 15], ""effect"": [19, 20, 21, 22]}]","[{""cause"": [""current"", ""PID"", ""settings"", ""for"", ""hover""], ""effect"": [""startup"", ""issue""]}, {""cause"": [""startup"", ""issue""], ""effect"": [""see"", ""-"", ""saw"", ""effect""]}]","[{""cause"": [""ADJ"", ""PROPN"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""NOUN"", ""NOUN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""PUNCT"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""amod"", ""compound"", ""nsubj"", ""prep"", ""pobj""], ""effect"": [""compound"", ""dobj""]}, {""cause"": [""compound"", ""dobj""], ""effect"": [""npadvmod"", ""punct"", ""amod"", ""dobj""]}]","[{""cause"": [""current"", ""PID"", ""setting"", ""for"", ""hover""], ""effect"": [""startup"", ""issue""]}, {""cause"": [""startup"", ""issue""], ""effect"": [""see"", ""-"", ""saw"", ""effect""]}]"
538504,"Volt/3,3 Volt leads to I2C errors.",False,False,accepting,singel,True,"[{""cause"": [0, 1], ""effect"": [4, 5]}]","[{""cause"": [""Volt/3,3"", ""Volt""], ""effect"": [""I2C"", ""errors""]}]","[{""cause"": [""PROPN"", ""PROPN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""amod"", ""pobj""]}]","[{""cause"": [""Volt/3,3"", ""Volt""], ""effect"": [""i2c"", ""error""]}]"
544006,"Do you say that the copter is overpovered in terms of the lift that motors produce in comarison to its weight, or simply that PID parameters are overpowered in comparison to the copter weight?",False,False,accepting,none,True,[],[],[],[],[]
552292,"Im running APM 2.6 and not pixhawk but if I understand this right, the DCM part applies to me, EKF is pixhawk only Now if I can understand whats triggering the failsafe.",False,False,accepting,none,True,[],[],[],[],[]
595597,The earlier versions produce code that is too large for the board.,True,False,accepting,singel,True,"[{""cause"": [1, 2], ""effect"": [4, 5, 6, 7, 8, 9, 11]}]","[{""cause"": [""earlier"", ""versions""], ""effect"": [""code"", ""that"", ""is"", ""too"", ""large"", ""for"", ""board""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""PRON"", ""AUX"", ""ADV"", ""ADJ"", ""ADP"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""dobj"", ""nsubj"", ""relcl"", ""advmod"", ""acomp"", ""prep"", ""pobj""]}]","[{""cause"": [""early"", ""version""], ""effect"": [""code"", ""that"", ""be"", ""too"", ""large"", ""for"", ""board""]}]"
598205,"My maiden flights resulted in two crashes, breaking 3 propellers, and two additional (really) bad landings.",False,False,accepting,multiple,True,"[{""cause"": [1, 2], ""effect"": [5, 6]}, {""cause"": [1, 2], ""effect"": [8, 9, 10]}, {""cause"": [1, 2], ""effect"": [13, 14, 18, 19]}]","[{""cause"": [""maiden"", ""flights""], ""effect"": [""two"", ""crashes""]}, {""cause"": [""maiden"", ""flights""], ""effect"": [""breaking"", ""3"", ""propellers""]}, {""cause"": [""maiden"", ""flights""], ""effect"": [""two"", ""additional"", ""bad"", ""landings""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NUM"", ""NOUN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""VERB"", ""NUM"", ""NOUN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NUM"", ""ADJ"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""nummod"", ""pobj""]}, {""cause"": [""compound"", ""nsubj""], ""effect"": [""advcl"", ""nummod"", ""dobj""]}, {""cause"": [""compound"", ""nsubj""], ""effect"": [""nummod"", ""amod"", ""amod"", ""conj""]}]","[{""cause"": [""maiden"", ""flight""], ""effect"": [""two"", ""crash""]}, {""cause"": [""maiden"", ""flight""], ""effect"": [""break"", ""3"", ""propeller""]}, {""cause"": [""maiden"", ""flight""], ""effect"": [""two"", ""additional"", ""bad"", ""landing""]}]"
618390,Throttle input of +1.0 should result in maximum acceleration upwards (in the vehicles body frame).,False,False,accepting,singel,True,"[{""cause"": [0, 1, 2, 3], ""effect"": [7, 8, 9]}]","[{""cause"": [""Throttle"", ""input"", ""of"", ""+1.0""], ""effect"": [""maximum"", ""acceleration"", ""upwards""]}]","[{""cause"": [""VERB"", ""NOUN"", ""ADP"", ""PROPN""], ""effect"": [""ADJ"", ""NOUN"", ""ADV""]}]","[{""cause"": [""compound"", ""nsubj"", ""prep"", ""pobj""], ""effect"": [""amod"", ""pobj"", ""advmod""]}]","[{""cause"": [""throttle"", ""input"", ""of"", ""+1.0""], ""effect"": [""maximum"", ""acceleration"", ""upwards""]}]"
628459,A value of -1 will mean that barometer failure will lead to immediate termination.,False,False,accepting,singel,True,"[{""cause"": [1, 2, 3, 7, 8], ""effect"": [12, 13]}]","[{""cause"": [""value"", ""of"", ""-1"", ""barometer"", ""failure""], ""effect"": [""immediate"", ""termination""]}]","[{""cause"": [""NOUN"", ""ADP"", ""PROPN"", ""NOUN"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""pobj"", ""compound"", ""nsubj""], ""effect"": [""amod"", ""pobj""]}]","[{""cause"": [""value"", ""of"", ""-1"", ""barometer"", ""failure""], ""effect"": [""immediate"", ""termination""]}]"
654654,Some time this great destabilisation of the general attitude is also causing instability most of the times very difficult to recover.,False,False,accepting,singel,True,"[{""cause"": [4, 5, 7, 8], ""effect"": [12]}]","[{""cause"": [""destabilisation"", ""of"", ""general"", ""attitude""], ""effect"": [""instability""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""dobj""]}]","[{""cause"": [""destabilisation"", ""of"", ""general"", ""attitude""], ""effect"": [""instability""]}]"
